Tag,Title,Authors,Month,Year,JournalRef
Ristin_2014_CVPR,Incremental Learning of NCM Forests for Large-Scale Image Classification,"Ristin, Marko and Guillaumin, Matthieu and Gall, Juergen and Van Gool, Luc",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3654-3661"
Bilen_2014_CVPR,Object Classification with Adaptable Regions,"Bilen, Hakan and Pedersoli, Marco and Namboodiri, Vinay P. and Tuytelaars, Tinne and Van Gool, Luc",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3662-3669"
Krupka_2014_CVPR,Discriminative Ferns Ensemble for Hand Pose Recognition,"Krupka, Eyal and Vinnikov, Alon and Klein, Ben and Bar Hillel, Aharon and Freedman, Daniel and Stachniak, Simon",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3670-3677"
Zia_2014_CVPR,Are Cars Just 3D Boxes? - Jointly Estimating the 3D Shape of Multiple Objects,"Zeeshan Zia, Muhammad and Stark, Michael and Schindler, Konrad",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3678-3685"
Andriluka_2014_CVPR,2D Human Pose Estimation: New Benchmark and State of the Art Analysis,"Andriluka, Mykhaylo and Pishchulin, Leonid and Gehler, Peter and Schiele, Bernt",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3686-3693"
Pedersoli_2014_CVPR,Using a Deformation Field Model for Localizing Faces and Facial Points under Weak Supervision,"Pedersoli, Marco and Tuytelaars, Tinne and Van Gool, Luc",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3694-3701"
Branson_2014_CVPR,Active Annotation Translation,"Branson, Steve and Eldjarn Hjorleifsson, Kristjan and Perona, Pietro",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3702-3709"
Khosla_2014_CVPR,Looking Beyond the Visible Scene,"Khosla, Aditya and An An, Byoungkwon and Lim, Joseph J. and Torralba, Antonio",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3710-3717"
Lu_2014_CVPR,Two-Class Weather Classification,"Lu, Cewu and Lin, Di and Jia, Jiaya and Tang, Chi-Keung",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3718-3725"
Lin_2014_CVPR,Learning Important Spatial Pooling Regions for Scene Classification,"Lin, Di and Lu, Cewu and Liao, Renjie and Jia, Jiaya",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3726-3733"
Xie_2014_CVPR,Orientational Pyramid Matching for Recognizing Indoor Scenes,"Xie, Lingxi and Wang, Jingdong and Guo, Baining and Zhang, Bo and Tian, Qi",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3734-3741"
Geng_2014_CVPR,Multilabel Ranking with Inconsistent Rankers,"Geng, Xin and Luo, Longrun",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3742-3747"
Tighe_2014_CVPR,Scene Parsing with Object Instances and Occlusion Ordering,"Tighe, Joseph and Niethammer, Marc and Lazebnik, Svetlana",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3748-3755"
Deng_2014_CVPR,A Riemannian Framework for Matching Point Clouds Represented by the Schrodinger Distance Transform,"Deng, Yan and Rangarajan, Anand and Eisenschenk, Stephan and Vemuri, Baba C.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3756-3761"
Aubry_2014_CVPR,Seeing 3D Chairs: Exemplar Part-based 2D-3D Alignment using a Large Dataset of CAD Models,"Aubry, Mathieu and Maturana, Daniel and Efros, Alexei A. and Russell, Bryan C. and Sivic, Josef",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3762-3769"
Straub_2014_CVPR,A Mixture of Manhattan Frames: Beyond the Manhattan World,"Straub, Julian and Rosman, Guy and Freifeld, Oren and Leonard, John J. and Fisher, III, John W.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3770-3777"
Liu_2014_CVPR,Local Regularity-driven City-scale Facade Detection from Aerial Images,"Liu, Jingchen and Liu, Yanxi",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3778-3785"
Tang_2014_CVPR,Latent Regression Forest: Structured Estimation of 3D Articulated Hand Posture,"Tang, Danhang and Jin Chang, Hyung and Tejani, Alykhan and Kim, Tae-Kyun",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3786-3793"
Bogo_2014_CVPR,FAUST: Dataset and Evaluation for 3D Mesh Registration,"Bogo, Federica and Romero, Javier and Loper, Matthew and Black, Michael J.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3794-3801"
Jayasumana_2014_CVPR,Optimizing Over Radial Kernels on Compact Manifolds,"Jayasumana, Sadeep and Hartley, Richard and Salzmann, Mathieu and Li, Hongdong and Harandi, Mehrtash",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3802-3809"
Hauberg_2014_CVPR,Grassmann Averages for Scalable Robust PCA,"Hauberg, Soren and Feragen, Aasa and Black, Michael J.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3810-3817"
Feng_2014_CVPR,Robust Subspace Segmentation with Block-diagonal Prior,"Feng, Jiashi and Lin, Zhouchen and Xu, Huan and Yan, Shuicheng",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3818-3825"
Liu_2014_CVPR,Unsupervised One-Class Learning for Automatic Outlier Removal,"Liu, Wei and Hua, Gang and Smith, John R.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3826-3833"
Hu_2014_CVPR,Smooth Representation Clustering,"Hu, Han and Lin, Zhouchen and Feng, Jianjiang and Zhou, Jie",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3834-3841"
Zhang_2014_CVPR,Novel Methods for Multilinear Data Completion and De-noising Based on Tensor-SVD,"Zhang, Zemin and Ely, Gregory and Aeron, Shuchin and Hao, Ning and Kilmer, Misha",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3842-3849"
Balzer_2014_CVPR,Second-Order Shape Optimization for Geometric Inverse Problems in Vision,"Balzer, Jonathan and Soatto, Stefano",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3850-3857"
Bao_2014_CVPR,l0 Norm Based Dictionary Learning by Proximal Methods with Global Convergence,"Bao, Chenglong and Ji, Hui and Quan, Yuhui and Shen, Zuowei",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3858-3865"
Liu_2014_CVPR,Adaptive Partial Differential Equation Learning for Visual Saliency Detection,"Liu, Risheng and Cao, Junjie and Lin, Zhouchen and Shan, Shiguang",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3866-3873"
Shu_2014_CVPR,Robust Orthonormal Subspace Learning: Efficient Recovery of Corrupted Low-rank Matrices,"Shu, Xianbiao and Porikli, Fatih and Ahuja, Narendra",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3874-3881"
Kim_2014_CVPR,Reconstructing Storyline Graphs for Image Recommendation from Web Community Photos,"Kim, Gunhee and Xing, Eric P.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3882-3889"
Meng_2014_CVPR,Active Flattening of Curved Document Images via Two Structured Beams,"Meng, Gaofeng and Wang, Ying and Qu, Shenquan and Xiang, Shiming and Pan, Chunhong",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3890-3897"
Rematas_2014_CVPR,Image-based Synthesis and Re-Synthesis of Viewpoints Guided by 3D Models,"Rematas, Konstantinos and Ritschel, Tobias and Fritz, Mario and Tuytelaars, Tinne",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3898-3905"
Pujades_2014_CVPR,Bayesian View Synthesis and Image-Based Rendering Principles,"Pujades, Sergi and Devernay, Frederic and Goldluecke, Bastian",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3906-3913"
Chen_2014_CVPR,Fast MRF Optimization with Application to Depth Reconstruction,"Chen, Qifeng and Koltun, Vladlen",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3914-3921"
Choe_2014_CVPR,Exploiting Shading Cues in Kinect IR Images for Geometry Refinement,"Choe, Gyeongmin and Park, Jaesik and Tai, Yu-Wing and So Kweon, In",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3922-3929"
Bustos_2014_CVPR,Fast Rotation Search with Stereographic Projections for 3D Registration,"Parra Bustos, Alvaro and Chin, Tat-Jun and Suter, David",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3930-3937"
Zhu_2014_CVPR,Local Readjustment for High-Resolution 3D Reconstruction,"Zhu, Siyu and Fang, Tian and Xiao, Jianxiong and Quan, Long",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3938-3945"
Kolev_2014_CVPR,Turning Mobile Phones into 3D Scanners,"Kolev, Kalin and Tanskanen, Petri and Speciale, Pablo and Pollefeys, Marc",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3946-3953"
Magri_2014_CVPR,T-Linkage: A Continuous Relaxation of J-Linkage for Multi-Model Fitting,"Magri, Luca and Fusiello, Andrea",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3954-3961"
Hui_2014_CVPR,Motion-Depth: RGB-D Depth Map Enhancement with Motion and Depth in Complement,"Hui, Tak-Wai and Ngi Ngan, King",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3962-3969"
Kumar_2014_CVPR,Generalized Pupil-Centric Imaging and Analytical Calibration for a Non-frontal Camera,"Kumar, Avinash and Ahuja, Narendra",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3970-3977"
Bansal_2014_CVPR,Geometric Urban Geo-Localization,"Bansal, Mayank and Daniilidis, Kostas",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3978-3985"
Yu_2014_CVPR,3D Reconstruction from Accidental Motion,"Yu, Fisher and Gallup, David",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3986-3993"
Pauwels_2014_CVPR,Real-time Model-based Articulated Object Pose Detection and Tracking with Variable Rigidity Constraints,"Pauwels, Karl and Rubio, Leonardo and Ros, Eduardo",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 3994-4001"
Shan_2014_CVPR,Occluding Contours for Multi-View Stereo,"Shan, Qi and Curless, Brian and Furukawa, Yasutaka and Hernandez, Carlos and Seitz, Steven M.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4002-4009"
Cabezas_2014_CVPR,Aerial Reconstructions via Probabilistic Data Fusion,"Cabezas, Randi and Freifeld, Oren and Rosman, Guy and Fisher, III, John W.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4010-4017"
Wang_2014_CVPR,3D Modeling from Wide Baseline Range Scans using Contour Coherence,"Wang, Ruizhe and Choi, Jongmoo and Medioni, Gerard",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4018-4025"
Dragon_2014_CVPR,Ground Plane Estimation using a Hidden Markov Model,"Dragon, Ralf and Van Gool, Luc",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4026-4033"
Kang_2014_CVPR,Orientation Robust Text Line Detection in Natural Images,"Kang, Le and Li, Yi and Doermann, David",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4034-4041"
Yao_2014_CVPR,Strokelets: A Learned Multi-Scale Representation for Scene Text Recognition,"Yao, Cong and Bai, Xiang and Shi, Baoguang and Liu, Wenyu",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4042-4049"
Lee_2014_CVPR,Region-based Discriminative Feature Pooling for Scene Text Recognition,"Lee, Chen-Yu and Bhardwaj, Anurag and Di, Wei and Jagadeesh, Vignesh and Piramuthu, Robinson",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4050-4057"
Boussaid_2014_CVPR,Fast and Exact: ADMM-Based Discriminative Shape Segmentation with Loopy Part Models,"Boussaid, Haithem and Kokkinos, Iasonas",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4058-4065"
Eriksson_2014_CVPR,Pseudoconvex Proximal Splitting for L-infty Problems in Multiview Geometry,"Eriksson, Anders and Isaksson, Mats",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4066-4073"
Kee_2014_CVPR,A Convex Relaxation of the Ambrosio--Tortorelli Elliptic Functionals for the Mumford-Shah Functional,"Kee, Youngwook and Kim, Junmo",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4074-4081"
Kee_2014_CVPR,Sequential Convex Relaxation for Mutual Information-Based Unsupervised Figure-Ground Segmentation,"Kee, Youngwook and Souiai, Mohamed and Cremers, Daniel and Kim, Junmo",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4082-4089"
Ono_2014_CVPR,Decorrelated Vectorial Total Variation,"Ono, Shunsuke and Yamada, Isao",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4090-4097"
Nieuwenhuis_2014_CVPR,Efficient Squared Curvature,"Nieuwenhuis, Claudia and Toeppe, Eno and Gorelick, Lena and Veksler, Olga and Boykov, Yuri",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4098-4105"
Wang_2014_CVPR,Multi-feature Spectral Clustering with Minimax Optimization,"Wang, Hongxing and Weng, Chaoqun and Yuan, Junsong",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4106-4113"
Bahrampour_2014_CVPR,Quality-based Multimodal Classification using Tree-Structured Sparsity,"Bahrampour, Soheil and Ray, Asok and Nasrabadi, Nasser M. and Jenkins, Kenneth W.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4114-4121"
Yuan_2014_CVPR,Newton Greedy Pursuit: A Quadratic Approximation Method for Sparsity-Constrained Optimization,"Yuan, Xiao-Tong and Liu, Qingshan",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4122-4129"
Lu_2014_CVPR,Generalized Nonconvex Nonsmooth Low-Rank Minimization,"Lu, Canyi and Tang, Jinhui and Yan, Shuicheng and Lin, Zhouchen",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4130-4137"
Yang_2014_CVPR,Latent Dictionary Learning for Sparse Representation based Classification,"Yang, Meng and Dai, Dengxin and Shen, Lilin and Van Gool, Luc",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4138-4145"
Ke_2014_CVPR,Is Rotation a Nuisance in Shape Recognition?,"Ke, Qiuhong and Li, Yi",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4146-4153"
Liu_2014_CVPR,Dual-Space Decomposition of 2D Complex Shapes,"Liu, Guilin and Xi, Zhonghua and Lien, Jyh-Ming",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4154-4161"
Raftopoulos_2014_CVPR,Noising versus Smoothing for Vertex Identification in Unknown Shapes,"Raftopoulos, Konstantinos A. and Ferecatu, Marin",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4162-4168"
Zeng_2014_CVPR,Surface Registration by Optimization in Constrained Diffeomorphism Space,"Zeng, Wei and Ming Lui, Lok and Gu, Xianfeng",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4169-4176"
Rodola_2014_CVPR,Dense Non-Rigid Shape Correspondence using Random Forests,"Rodola, Emanuele and Rota Bulo, Samuel and Windheuser, Thomas and Vestner, Matthias and Cremers, Daniel",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4177-4184"
Tabia_2014_CVPR,Covariance Descriptors for 3D Shape Matching and Retrieval,"Tabia, Hedi and Laga, Hamid and Picard, David and Gosselin, Philippe-Henri",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4185-4192"
Yoshiyasu_2014_CVPR,Symmetry-Aware Nonrigid Matching of Incomplete 3D Surfaces,"Yoshiyasu, Yusuke and Yoshida, Eiichi and Yokoi, Kazuhito and Sagawa, Ryusuke",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4193-4200"
Fan_2014_CVPR,An Automated Estimator of Image Visual Realism Based on Human Cognition,"Fan, Shaojing and Ng, Tian-Tsong and Herberg, Jonathan S. and Koenig, Bryan L. and Tan, Cheston Y.-C. and Wang, Rangding",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4201-4208"
Liu_2014_CVPR,SteadyFlow: Spatially Smooth Optical Flow for Video Stabilization,"Liu, Shuaicheng and Yuan, Lu and Tan, Ping and Sun, Jian",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4209-4216"
Garrido_2014_CVPR,Automatic Face Reenactment,"Garrido, Pablo and Valgaerts, Levi and Rehmsen, Ole and Thormahlen, Thorsten and Perez, Patrick and Theobalt, Christian",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4217-4224"
Kim_2014_CVPR,Joint Summarization of Large-scale Collections of Web Images and Videos for Storyline Reconstruction,"Kim, Gunhee and Sigal, Leonid and Xing, Eric P.",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4225-4232"
Niu_2014_CVPR,Semi-supervised Relational Topic Model for Weakly Annotated Image Recognition in Social Media,"Niu, Zhenxing and Hua, Gang and Gao, Xinbo and Tian, Qi",June,2014,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2014, pp. 4233-4240"
