_id,Tag,Title,Authors,Month,Year,JournalRef,Up_System
1351,arXiv:1811.02745,Y^2Seq2Seq: Cross-Modal Representation Learning for 3D Shape and Text by Joint Reconstruction and Prediction of View and Word Sequences,"Zhizhong Han, Mingyang Shang, Xiyang Wang, Yu-Shen Liu, Matthias Zwicker",November,2018,,CM
1352,arXiv:1811.02744,View Inter-Prediction GAN: Unsupervised Representation Learning for 3D Shapes by Learning Global Shape Memories to Support Local View Predictions,"Zhizhong Han, Mingyang Shang, Yu-Shen Liu, Matthias Zwicker",November,2018,,CM
1353,arXiv:1811.02740,Style Separation and Synthesis via Generative Adversarial Networks,"Rui Zhang, Sheng Tang, Yu Li, Junbo Guo, Yongdong Zhang, Jintao Li, Shuicheng Yan",November,2018,"The 26th ACM international conference on Multimedia (ACM MM), 2018, pp. 183-191",CM
1354,arXiv:1811.02689,Training Domain Specific Models for Energy-Efficient Object Detection,"Kentaro Yoshioka, Edward Lee, Mark Horowitz",November,2018,,CM
1355,arXiv:1811.02688,Automatic Assessment of Full Left Ventricular Coverage in Cardiac Cine Magnetic Resonance Imaging with Fisher-Discriminative 3D CNN,"Le Zhang, Ali Gooya, Marco Pereanez, Bo Dong, Stefan K. Piechnik, Stefan Neubauer, Steffen E. Petersen, Alejandro F. Frangi",November,2018,,CM
1356,arXiv:1811.02682,Attention-Mechanism-based Tracking Method for Intelligent Internet of Vehicles,"Xu Kang, Bin Song, Jie Guo, Xiaojiang Du, Mohsen Guizani",October,2018,,CM
1357,arXiv:1811.02668,Automated Diagnosis of Lymphoma with Digital Pathology Images Using Deep Learning,"Hanadi El Achi, Tatiana Belousova, Lei Chen, Amer Wahed, Iris Wang, Zhihong Hu, Zeyad Kanaan, Adan Rios, Andy N. D. Nguyen",October,2018,,CM
1358,arXiv:1811.02667,Band Selection from Hyperspectral Images Using Attention-based Convolutional Neural Networks,"Pablo Ribalta Lorenzo, Lukasz Tulczyjew, Michal Marcinkiewicz, Jakub Nalepa",October,2018,,CM
1359,arXiv:1811.02661,MAMMO: A Deep Learning Solution for Facilitating Radiologist-Machine Collaboration in Breast Cancer Diagnosis,"Trent Kyono, Fiona J. Gilbert, Mihaela van der Schaar",October,2018,,CM
1360,arXiv:1811.02658,When Not to Classify: Detection of Reverse Engineering Attacks on DNN Image Classifiers,"Yujia Wang, David J. Miller, George Kesidis",October,2018,,CM
1361,arXiv:1811.02657,Neural Rendering Model: Joint Generation and Prediction for Semi-Supervised Learning,"Nhat Ho, Tan Nguyen, Ankit Patel, Anima Anandkumar, Michael I. Jordan, Richard G. Baraniuk",October,2018,,CM
1362,arXiv:1811.02656,Quaternion Convolutional Neural Networks for Heterogeneous Image Processing,"Titouan Parcollet, Mohamed Morchid, Georges Linars",October,2018,,CM
1363,arXiv:1811.02654,A Volumetric Convolutional Neural Network for Brain Tumor Segmentation,Ryan Sherman,October,2018,,CM
1364,arXiv:1811.02650,Visual Attention is Beyond One Single Saliency Map,Jian Li,October,2018,,CM
1365,arXiv:1811.02644,DeepDPM: Dynamic Population Mapping via Deep Neural Network,"Zefang Zong, Jie Feng, Kechun Liu, Hongzhi Shi, Yong Li",November,2018,,CM
1366,arXiv:1811.02643,Distilling Critical Paths in Convolutional Neural Networks,"Fuxun Yu, Zhuwei Qin, Xiang Chen",November,2018,,CM
1367,arXiv:1811.02639,Demystifying Neural Network Filter Pruning,"Zhuwei Qin, Fuxun Yu, ChenChen Liu, Xiang Chen",October,2018,,CM
1368,arXiv:1811.02628,Learning Bone Suppression from Dual Energy Chest X-rays using Adversarial Networks,"Dong Yul Oh, Il Dong Yun",November,2018,,CM
1369,arXiv:1811.02627,Vehicle Tracking Using Surveillance with Multimodal Data Fusion,"Yue Zhang, Bin Song, Xiaojiang Du, Mohsen Guizani",October,2018,,CM
1370,arXiv:1811.02608,Embedded polarizing filters to separate diffuse and specular reflection,"Laurent Valentin Jospin, Gilles Baechler, Adam Scholefield",November,2018,,CM
1371,arXiv:1811.02565,Point2Sequence: Learning the Shape Representation of 3D Point Clouds with an Attention-based Sequence to Sequence Network,"Xinhai Liu, Zhizhong Han, Yu-Shen Liu, Matthias Zwicker",November,2018,,CM
1372,arXiv:1811.02545,Hide-and-Seek: A Data Augmentation Technique for Weakly-Supervised Localization and Beyond,"Krishna Kumar Singh, Hao Yu, Aron Sarmasi, Gautam Pradeep, Yong Jae Lee",November,2018,,CM
1373,arXiv:1811.02539,Deep feature transfer between localization and segmentation tasks,"Szu-Yeu Hu, Andrew Beers, Ken Chang, Kathi Hbel, J. Peter Campbell, Deniz Erdogumus, Stratis Ioannidis, Jennifer Dy, Michael F. Chiang, Jayashree Kalpathy-Cramer, James M. Brown",November,2018,,CM
1374,arXiv:1811.02496,Towards continual learning in medical imaging,"Chaitanya Baweja, Ben Glocker, Konstantinos Kamnitsas",November,2018,,CM
1375,arXiv:1811.02476,Evolvement Constrained Adversarial Learning for Video Style Transfer,"Wenbo Li, Longyin Wen, Xiao Bian, Siwei Lyu",November,2018,,CM
1376,arXiv:1811.02471,Convolutional LSTMs for Cloud-Robust Segmentation of Remote Sensing Imagery,"Marc Ruwurm, Marco Krner",December,2018,,CM
1377,arXiv:1811.02454,Synaptic Strength For Convolutional Neural Network,"Chen Lin, Zhao Zhong, Wei Wu, Junjie Yan",November,2018,,CM
1378,arXiv:1811.02447,Multi-Level Sensor Fusion with Deep Learning,"Valentin Vielzeuf, Alexis Lechervy, Stphane Pateux, Frdric Jurie",November,2018,,CM
1379,arXiv:1811.02413,Low-Rank Tensor Modeling for Hyperspectral Unmixing Accounting for Spectral Variability,"Tales Imbiriba, Ricardo Augusto Borsoi, Jos Carlos Moreira Bermudez",November,2018,,CM
1380,arXiv:1811.02396,A `Little Bit' Too Much? High Speed Imaging from Sparse Photon Counts,"Paramanand Chandramouli, Samuel Burri, Claudio Bruschini, Edoardo Charbon, Andreas Kolb",December,2018,,CM
1381,arXiv:1811.02385,Fine-grained Apparel Classification and Retrieval without rich annotations,"Aniket Bhatnagar, Sanchit Aggarwal",November,2018,,CM
1382,arXiv:1811.02373,Sets of autoencoders with shared latent spaces,Vasily Morzhakov,November,2018,,CM
1383,arXiv:1811.02372,Identificao automtica de pichao a partir de imagens urbanas,"Eric K. Tokuda, Claudio T. Silva, Roberto M. Cesar-Jr",November,2018,,CM
1384,arXiv:1811.02363,Fast High-Dimensional Bilateral and Nonlocal Means Filtering,"Pravin Nair, Kunal. N. Chaudhury",November,2018,,CM
1385,arXiv:1811.02357,Object 3D Reconstruction based on Photometric Stereo and Inverted Rendering,"Anish R. Khadka, Paolo Remagnino, Vasileios Argyriou",November,2018,,CM
1386,arXiv:1811.02328,Super-Identity Convolutional Neural Network for Face Hallucination,"Kaipeng Zhang, Zhanpeng Zhang, Chia-Wen Cheng, Winston H. Hsu, Yu Qiao, Wei Liu, Tong Zhang",November,2018,,CM
1387,arXiv:1811.02308,Fast Adaptive Bilateral Filtering,"Ruturaj G. Gavaskar, Kunal N. Chaudhury",November,2018,"R. G. Gavaskar and K. N. Chaudhury, ""Fast Adaptive Bilateral Filtering,"" IEEE Transactions on Image Processing, vol. 28, no. 2, pp. 779-790, Feb. 2019",CM
1388,arXiv:1811.02307,Toward Driving Scene Understanding: A Dataset for Learning Driver Behavior and Causal Reasoning,"Vasili Ramanishka, Yi-Ting Chen, Teruhisa Misu, Kate Saenko",November,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 7699-7707",CM
1389,arXiv:1811.02291,Infrared and visible image fusion using a novel deep decomposition method,"Hui Li, Xiao-Jun Wu",November,2018,,CM
1390,arXiv:1811.02248,SparseFool: a few pixels make a big difference,"Apostolos Modas, Seyed-Mohsen Moosavi-Dezfooli, Pascal Frossard",November,2018,,CM
1391,arXiv:1811.02234,Semantic bottleneck for computer vision tasks,"Maxime Bucher, Stphane Herbin, Frdric Jurie",November,2018,"Asian Conference on Computer Vision (ACCV), Dec 2018, Perth, Australia",CM
1392,arXiv:1811.02233,Weakly Supervised Scene Parsing with Point-based Distance Metric Learning,"Rui Qian, Yunchao Wei, Honghui Shi, Jiachen Li, Jiaying Liu, Thomas Huang",November,2018,,CM
1393,arXiv:1811.02208,DSNet: Deep and Shallow Feature Learning for Efficient Visual Tracking,"Qiangqiang Wu, Yan Yan, Yanjie Liang, Yi Liu, Hanzi Wang",November,2018,,CM
1394,arXiv:1811.02194,In-the-wild Facial Expression Recognition in Extreme Poses,"Fei Yang, Qian Zhang, Chi Zheng, Guoping Qiu",November,2018,,CM
1395,arXiv:1811.02191,3DCapsule: Extending the Capsule Architecture to Classify 3D Point Clouds,"Ali Cheraghian, Lars Petersson",November,2018,,CM
1396,arXiv:1811.02090,Classification of 12-Lead ECG Signals with Bi-directional LSTM Network,"Ahmed Mostayed, Junye Luo, Xingliang Shu, William Wee",November,2018,,CM
1397,arXiv:1811.02074,Leveraging Virtual and Real Person for Unsupervised Person Re-identification,"Fengxiang Yang, Zhun Zhong, Zhiming Luo, Sheng Lian, Shaozi Li",November,2018,,CM
1398,arXiv:1811.02046,Non-Local Compressive Sensing Based SAR Tomography,"Yilei Shi, Xiao Xiang Zhu, Richard Bamler",November,2018,,CM
1399,arXiv:1811.02017,A General Theory of Equivariant CNNs on Homogeneous Spaces,"Taco Cohen, Mario Geiger, Maurice Weiler",November,2018,,CM
1400,arXiv:1811.01984,A Differential Volumetric Approach to Multi-View Photometric Stereo,"Fotios Logothetis, Roberto Mecca, Roberto Cipolla",November,2018,,CM
1401,arXiv:1811.01907,A Unified Framework of DNN Weight Pruning and Weight Clustering/Quantization Using ADMM,"Shaokai Ye, Tianyun Zhang, Kaiqi Zhang, Jiayu Li, Jiaming Xie, Yun Liang, Sijia Liu, Xue Lin, Yanzhi Wang",November,2018,,CM
1402,arXiv:1811.01791,Confidence Propagation through CNNs for Guided Sparse Depth Regression,"Abdelrahman Eldesokey, Michael Felsberg, Fahad Shahbaz Khan",November,2018,,CM
1403,arXiv:1811.01749,FUNN: Flexible Unsupervised Neural Network,"David Vigouroux, Sylvain Picard",November,2018,,CM
1404,arXiv:1811.01627,Real-time Driver Drowsiness Detection for Android Application Using Deep Neural Networks Techniques,"Rateb Jabbar, Khalifa Al-Khalifa, Mohamed Kharbeche, Wael Alhajyaseen, Mohsen Jafari, Shan Jiang",November,2018,,CM
1405,arXiv:1811.01602,Continual Occlusions and Optical Flow Estimation,"Michal Neoral, Jan ochman, Ji Matas",November,2018,,CM
1406,arXiv:1811.01592,Semi-Semantic Line-Cluster Assisted Monocular SLAM for Indoor Environments,"Ting Sun, Dezhen Song, Dit-Yan Yeung, Ming Liu",November,2018,,CM
1407,arXiv:1811.01567,You Only Search Once: Single Shot Neural Architecture Search via Direct Sparse Optimization,"Xinbang Zhang, Zehao Huang, Naiyan Wang",November,2018,,CM
1408,arXiv:1811.01549,StNet: Local and Global Spatial-Temporal Modeling for Action Recognition,"Dongliang He, Zhichao Zhou, Chuang Gan, Fu Li, Xiao Liu, Yandong Li, Limin Wang, Shilei Wen",December,2018,,CM
1409,arXiv:1811.01534,Redefining Ultrasound Compounding: Computational Sonography,"Rdiger Gbl, Diana Mateus, Christoph Hennersperger, Maximilian Baust, Nassir Navab",November,2018,,CM
1410,arXiv:1811.01526,Unsupervised RGBD Video Object Segmentation Using GANs,"Maryam Sultana, Arif Mahmood, Sajid Javed, Soon Ki Jung",November,2018,,CM
1411,arXiv:1811.01494,Underwater Fish Detection using Deep Learning for Water Power Applications,"Wenwei Xu, Shari Matzner",November,2018,,CM
1412,arXiv:1811.01476,Efficient Inference on Deep Neural Networks by Dynamic Representations and Decision Gates,"Mohammad Saeed Shafiee, Mohammad Javad Shafiee, Alexander Wong",November,2018,,CM
1413,arXiv:1811.01474,Fast Face Image Synthesis with Minimal Training,"Sandipan Banerjee, Walter J. Scheirer, Kevin W. Bowyer, Patrick J. Flynn",November,2018,,CM
1414,arXiv:1811.01424,False Positive Reduction in Lung Computed Tomography Images using Convolutional Neural Networks,"Gorkem Polat, Ugur Halici, Yesim Serinagaoglu Dogrusoz",November,2018,,CM
1415,arXiv:1811.01405,DeepKey: Towards End-to-End Physical Key Replication From a Single Photograph,"Rory Smith, Tilo Burghardt",November,2018,,CM
1416,arXiv:1811.01401,Texture Synthesis Guided Deep Hashing for Texture Image Retrieval,"Ayan Kumar Bhunia, Perla Sai Raj Kishore, Pranay Mukherjee, Abhirup Das, Partha Pratim Roy",November,2018,,CM
1417,arXiv:1811.01335,Bi-Real Net: Binarizing Deep Network Towards Real-Network Performance,"Zechun Liu, Wenhan Luo, Baoyuan Wu, Xin Yang, Wei Liu, Kwang-Ting Cheng",November,2018,,CM
1418,arXiv:1811.01333,Improving GAN with neighbors embedding and gradient matching,"Ngoc-Trung Tran, Tuan-Anh Bui, Ngai-Man Cheung",November,2018,,CM
1419,arXiv:1811.01328,RA-UNet: A hybrid deep attention-aware network to extract liver and tumor in CT scans,"Qiangguo Jin, Zhaopeng Meng, Changming Sun, Leyi Wei, Ran Su",November,2018,,CM
1420,arXiv:1811.01306,A dataset for benchmarking vision-based localization at intersections,"Augusto L. Ballardini, Daniele Cattaneo, Domenico G. Sorrenti",November,2018,,CM
1421,arXiv:1811.01292,Geometry-Aware Recurrent Neural Networks for Active Visual Recognition,"Ricson Cheng, Ziyan Wang, Katerina Fragkiadaki",November,2018,,CM
1422,arXiv:1811.01290,Auto-ML Deep Learning for Rashi Scripts OCR,"Shahar Mahpod, Yosi Keller",November,2018,,CM
1423,arXiv:1811.01268,"ReXCam: Resource-Efficient, Cross-Camera Video Analytics at Enterprise Scale","Samvit Jain, Junchen Jiang, Yuanchao Shu, Ganesh Ananthanarayanan, Joseph Gonzalez",November,2018,,CM
1424,arXiv:1811.01238,Deep Learning based Computer-Aided Diagnosis Systems for Diabetic Retinopathy: A Survey,"Norah Asiri, Muhammad Hussain, Hatim A. Abualsamh",November,2018,,CM
1425,arXiv:1811.01206,DUNet: A deformable network for retinal vessel segmentation,"Qiangguo Jin, Zhaopeng Meng, Tuan D. Pham, Qi Chen, Leyi Wei, Ran Su",November,2018,,CM
1426,arXiv:1811.01194,Pushing the boundaries of audiovisual word recognition using Residual Networks and LSTMs,"Themos Stafylakis, Muhammad Haris Khan, Georgios Tzimiropoulos",November,2018,,CM
1427,arXiv:1811.01085,Ischemic Stroke Lesion Segmentation in CT Perfusion Scans using Pyramid Pooling and Focal Loss,"S. Mazdak Abulnaga, Jonathan Rubin",November,2018,,CM
1428,arXiv:1811.01068,3D Pick & Mix: Object Part Blending in Joint Shape and Image Manifolds,"Adrian Penate-Sanchez, Lourdes Agapito",November,2018,,CM
1429,arXiv:1811.01045,Scalable Deep $k$-Subspace Clustering,"Tong Zhang, Pan Ji, Mehrtash Harandi, Richard Hartley, Ian Reid",November,2018,,CM
1430,arXiv:1811.00982,"The Open Images Dataset V4: Unified image classification, object detection, and visual relationship detection at scale","Alina Kuznetsova, Hassan Rom, Neil Alldrin, Jasper Uijlings, Ivan Krasin, Jordi Pont-Tuset, Shahab Kamali, Stefan Popov, Matteo Malloci, Tom Duerig, Vittorio Ferrari",November,2018,,CM
1431,arXiv:1811.00871,Classification of Findings with Localized Lesions in Fundoscopic Images using a Regionally Guided CNN,"Jaemin Son, Woong Bae, Sangkeun Kim, Sang Jun Park, Kyu-Hwan Jung",November,2018,,CM
1432,arXiv:1811.00846,Heterogeneity Aware Deep Embedding for Mobile Periocular Recognition,"Rishabh Garg, Yashasvi Baweja, Soumyadeep Ghosh, Mayank Vatsa, Richa Singh, Nalini Ratha",November,2018,,CM
1433,arXiv:1811.00793,Dealing with Ambiguity in Robotic Grasping via Multiple Predictions,"Ghazal Ghazaei, Iro Laina, Christian Rupprecht, Federico Tombari, Nassir Navab, Kianoush Nazarpour",November,2018,,CM
1434,arXiv:1811.00743,Unique Identification of Macaques for Population Monitoring and Control,"Ankita Shukla, Gullal Singh Cheema, Saket Anand, Qamar Qureshi, Yadvendradev Jhala",November,2018,,CM
1435,arXiv:1811.00684,SDCNet: Video Prediction Using Spatially-Displaced Convolution,"Fitsum A. Reda, Guilin Liu, Kevin J. Shih, Robert Kirby, Jon Barker, David Tarjan, Andrew Tao, Bryan Catanzaro",November,2018,,CM
1436,arXiv:1811.00662,Introduction to the 1st Place Winning Model of OpenImages Relationship Detection Challenge,"Ji Zhang, Kevin Shih, Andrew Tao, Bryan Catanzaro, Ahmed Elgammal",November,2018,,CM
1437,arXiv:1811.00661,Exposing Deep Fakes Using Inconsistent Head Poses,"Xin Yang, Yuezun Li, Siwei Lyu",November,2018,,CM
1438,arXiv:1811.00648,Prediction Error Meta Classification in Semantic Segmentation: Detection via Aggregated Dispersion Measures of Softmax Probabilities,"Matthias Rottmann, Pascal Colling, Thomas-Paul Hack, Fabian Hger, Peter Schlicht, Hanno Gottschalk",November,2018,,CM
1439,arXiv:1811.00597,Capsule Networks for Brain Tumor Classification based on MRI Images and Course Tumor Boundaries,"Parnian Afshar, Konstantinos N. Plataniotis, Arash Mohammadi",November,2018,,CM
1440,arXiv:1811.00538,Out of the Box: Reasoning with Graph Convolution Nets for Factual Visual Question Answering,"Medhini Narasimhan, Svetlana Lazebnik, Alexander G. Schwing",November,2018,,CM
1441,arXiv:1811.00506,Navigation by Imitation in a Pedestrian-Rich Environment,"Jing Bi, Tianyou Xiao, Qiuyue Sun, Chenliang Xu",November,2018,,CM
1442,arXiv:1811.00501,Improving CNN Training using Disentanglement for Liver Lesion Classification in CT,"Avi Ben-Cohen, Roey Mechrez, Noa Yedidia, Hayit Greenspan",November,2018,,CM
1443,arXiv:1811.00491,A Corpus for Reasoning About Natural Language Grounded in Photographs,"Alane Suhr, Stephanie Zhou, Iris Zhang, Huajun Bai, Yoav Artzi",November,2018,,CM
1444,arXiv:1811.00482,Hybrid Pruning: Thinner Sparse Networks for Fast Inference on Edge Devices,"Xiaofan Xu, Mi Sun Park, Cormac Brick",November,2018,,CM
1445,arXiv:1811.00473,Unsupervised representation learning using convolutional and stacked auto-encoders: a domain and cross-domain feature space analysis,"Gabriel B. Cavallari, Leonardo Sampaio Ferraz Ribeiro, Moacir Antonelli Ponti",November,2018,,CM
1446,arXiv:1811.00472,Class-Agnostic Counting,"Erika Lu, Weidi Xie, Andrew Zisserman",November,2018,,CM
1447,arXiv:1811.00445,CariGAN: Caricature Generation through Weakly Paired Adversarial Learning,"Wenbin Li, Wei Xiong, Haofu Liao, Jing Huo, Yang Gao, Jiebo Luo",November,2018,,CM
1448,arXiv:1811.00438,An Improved Learning Framework for Covariant Local Feature Detection,"Nehal Doiphode, Rahul Mitra, Shuaib Ahmed, Arjun Jain",November,2018,ACCV 2018 Camera Ready,CM
1449,arXiv:1811.00386,Continuous-time Intensity Estimation Using Event Cameras,"Cedric Scheerlinck, Nick Barnes, Robert Mahony",November,2018,,CM
1450,arXiv:1811.00367,Bi-GANs-ST for Perceptual Image Super-resolution,"Xiaotong Luo, Rong Chen, Yuan Xie, Yanyun Qu, Cuihua Li",November,2018,,CM
1451,arXiv:1811.00344,Analyzing Perception-Distortion Tradeoff using Enhanced Perceptual Super-resolution Network,"Subeesh Vasu, Nimisha Thekke Madam, Rajagopalan A. N",November,2018,,CM
